render_flow_id,year,origin_country_id,destination_country_id,origin_longitude,origin_latitude,destination_longitude,destination_latitude,commodity_id,commodity_group,quantity_tonnes,visual_magnitude,commodity_max_quantity_tonnes,unit_id,flow_mode,color_rgba,line_width,source_table,source_id,tooltip
rf_nf_2024_primary_aluminium_CHN_IDN_19176,2024,IDN,CHN,113.96538246847302,0.15591979959037652,104.69113855849604,38.07325481105728,primary_aluminium,metals,190697.175,267923339.286,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.972,net_trade_flows,nf_2024_primary_aluminium_CHN_IDN_19176,"Primary aluminium: Indonesia -> China | 190697.175 tonnes net | gross IDN->CHN: 192877.196 t, reverse: 2180.021 t"
rf_nf_2024_primary_aluminium_IND_TUR_19943,2024,IND,TUR,81.17300408530181,23.586300567746722,35.56886764076691,38.93207363123396,primary_aluminium,metals,179579.049,259995751.506,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.896,net_trade_flows,nf_2024_primary_aluminium_IND_TUR_19943,"Primary aluminium: India -> Turkey | 179579.049 tonnes net | gross IND->TUR: 179657.769 t, reverse: 78.72 t"
rf_nf_2024_primary_aluminium_ARE_DEU_18564,2024,ARE,DEU,54.27920525789581,24.18250292309135,10.426171427430804,51.08304539800482,primary_aluminium,metals,179416.382,259877969.640,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.895,net_trade_flows,nf_2024_primary_aluminium_ARE_DEU_18564,"Primary aluminium: United Arab Emirates -> Germany | 179416.382 tonnes net | gross ARE->DEU: 179420.04 t, reverse: 3.658 t"
rf_nf_2024_primary_aluminium_MEX_ZAF_20236,2024,ZAF,MEX,24.75252746489084,-28.55361930679731,-101.55399731630118,23.87436068093592,primary_aluminium,metals,176155.263,257505333.875,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.872,net_trade_flows,nf_2024_primary_aluminium_MEX_ZAF_20236,"Primary aluminium: South Africa -> Mexico | 176155.263 tonnes net | gross ZAF->MEX: 176155.263 t, reverse: 0 t"
rf_nf_2024_primary_aluminium_ARG_USA_18642,2024,ARG,USA,-64.53238503843076,-35.697270518120085,-96.33161660829639,38.8208089190304,primary_aluminium,metals,174761.324,256484474.087,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.862,net_trade_flows,nf_2024_primary_aluminium_ARG_USA_18642,"Primary aluminium: Argentina -> United States | 174761.324 tonnes net | gross ARG->USA: 174799.528 t, reverse: 38.204 t"
rf_nf_2024_primary_aluminium_MYS_VNM_20316,2024,MYS,VNM,114.63330303992869,3.6716608556387857,105.91338832758704,16.517347170839393,primary_aluminium,metals,170514.48,253348915.868,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.832,net_trade_flows,nf_2024_primary_aluminium_MYS_VNM_20316,"Primary aluminium: Malaysia -> Vietnam | 170514.48 tonnes net | gross MYS->VNM: 171313.068 t, reverse: 798.588 t"
rf_nf_2024_primary_aluminium_USA_ZAF_20557,2024,ZAF,USA,24.75252746489084,-28.55361930679731,-96.33161660829639,38.8208089190304,primary_aluminium,metals,169119.079,252310149.050,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.822,net_trade_flows,nf_2024_primary_aluminium_USA_ZAF_20557,"Primary aluminium: South Africa -> United States | 169119.079 tonnes net | gross ZAF->USA: 169119.117 t, reverse: 0.038 t"
rf_nf_2024_primary_aluminium_IRN_TUR_19972,2024,IRN,TUR,54.237077001065444,32.906023742890056,35.56886764076691,38.93207363123396,primary_aluminium,metals,168614.813,251933708.928,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.819,net_trade_flows,nf_2024_primary_aluminium_IRN_TUR_19972,"Primary aluminium: Iran -> Turkey | 168614.813 tonnes net | gross IRN->TUR: 168730.231 t, reverse: 115.418 t"
rf_nf_2024_primary_aluminium_AUS_VNM_18706,2024,AUS,VNM,134.02277170916162,-25.697337673983082,105.91338832758704,16.517347170839393,primary_aluminium,metals,166953.347,250689406.824,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.807,net_trade_flows,nf_2024_primary_aluminium_AUS_VNM_18706,"Primary aluminium: Australia -> Vietnam | 166953.347 tonnes net | gross AUS->VNM: 166953.488 t, reverse: 0.141 t"
rf_nf_2024_primary_aluminium_BRA_JPN_19007,2024,BRA,JPN,-54.355206608256424,-11.524630416426652,137.46934234351835,36.76738832597829,primary_aluminium,metals,165732.384,249771053.997,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.798,net_trade_flows,nf_2024_primary_aluminium_BRA_JPN_19007,"Primary aluminium: Brazil -> Japan | 165732.384 tonnes net | gross BRA->JPN: 165732.384 t, reverse: 0 t"
rf_nf_2024_primary_aluminium_CHN_THA_19238,2024,THA,CHN,101.08675116214552,13.66222784745538,104.69113855849604,38.07325481105728,primary_aluminium,metals,160635.988,245900743.639,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.761,net_trade_flows,nf_2024_primary_aluminium_CHN_THA_19238,"Primary aluminium: Thailand -> China | 160635.988 tonnes net | gross THA->CHN: 168363.995 t, reverse: 7728.007 t"
rf_nf_2024_primary_aluminium_ITA_MOZ_20015,2024,MOZ,ITA,35.208577031290176,-17.525230309488748,12.763657166123137,42.98201127614267,primary_aluminium,metals,158017.455,243888290.254,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.741,net_trade_flows,nf_2024_primary_aluminium_ITA_MOZ_20015,"Primary aluminium: Mozambique -> Italy | 158017.455 tonnes net | gross MOZ->ITA: 158017.455 t, reverse: 0 t"
rf_nf_2024_primary_aluminium_DEU_GBR_19382,2024,GBR,DEU,-2.852943909329258,53.97844735080214,10.426171427430804,51.08304539800482,primary_aluminium,metals,156549.1,242752496.709,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.730,net_trade_flows,nf_2024_primary_aluminium_DEU_GBR_19382,"Primary aluminium: United Kingdom -> Germany | 156549.1 tonnes net | gross GBR->DEU: 157603.892 t, reverse: 1054.792 t"
rf_nf_2024_primary_aluminium_NOR_POL_20363,2024,NOR,POL,16.670259272390894,64.97775882947745,19.43573279234468,52.06848055692473,primary_aluminium,metals,153044.212,240019691.120,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.704,net_trade_flows,nf_2024_primary_aluminium_NOR_POL_20363,"Primary aluminium: Norway -> Poland | 153044.212 tonnes net | gross NOR->POL: 155254.473 t, reverse: 2210.261 t"
rf_nf_2024_primary_aluminium_CHN_IND_19177,2024,IND,CHN,81.17300408530181,23.586300567746722,104.69113855849604,38.07325481105728,primary_aluminium,metals,146891.213,235145312.808,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.657,net_trade_flows,nf_2024_primary_aluminium_CHN_IND_19177,"Primary aluminium: India -> China | 146891.213 tonnes net | gross IND->CHN: 149775.19 t, reverse: 2883.977 t"
rf_nf_2024_primary_aluminium_BHR_USA_18938,2024,BHR,USA,50.540695402276775,26.04798501537066,-96.33161660829639,38.8208089190304,primary_aluminium,metals,138407.563,228253964.091,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.591,net_trade_flows,nf_2024_primary_aluminium_BHR_USA_18938,"Primary aluminium: Bahrain -> United States | 138407.563 tonnes net | gross BHR->USA: 138407.848 t, reverse: 0.285 t"
rf_nf_2024_primary_aluminium_KOR_MYS_20129,2024,MYS,KOR,114.63330303992869,3.6716608556387857,127.76224551357649,36.402386712544114,primary_aluminium,metals,137312.795,227349457.047,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.583,net_trade_flows,nf_2024_primary_aluminium_KOR_MYS_20129,"Primary aluminium: Malaysia -> South Korea | 137312.795 tonnes net | gross MYS->KOR: 147492.521 t, reverse: 10179.726 t"
rf_nf_2024_primary_aluminium_IND_JPN_19897,2024,IND,JPN,81.17300408530181,23.586300567746722,137.46934234351835,36.76738832597829,primary_aluminium,metals,135421.865,225778619.350,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.567,net_trade_flows,nf_2024_primary_aluminium_IND_JPN_19897,"Primary aluminium: India -> Japan | 135421.865 tonnes net | gross IND->JPN: 135505.678 t, reverse: 83.813 t"
rf_nf_2024_primary_aluminium_IND_MEX_19912,2024,IND,MEX,81.17300408530181,23.586300567746722,-101.55399731630118,23.87436068093592,primary_aluminium,metals,135024.663,225447263.793,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.564,net_trade_flows,nf_2024_primary_aluminium_IND_MEX_19912,"Primary aluminium: India -> Mexico | 135024.663 tonnes net | gross IND->MEX: 135024.663 t, reverse: 0 t"
rf_nf_2024_primary_aluminium_JPN_NZL_20068,2024,NZL,JPN,170.69035541428696,-43.82765432544426,137.46934234351835,36.76738832597829,primary_aluminium,metals,133847.507,224462378.721,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.555,net_trade_flows,nf_2024_primary_aluminium_JPN_NZL_20068,"Primary aluminium: New Zealand -> Japan | 133847.507 tonnes net | gross NZL->JPN: 133847.507 t, reverse: 0 t"
rf_nf_2024_primary_aluminium_ESP_NLD_19558,2024,NLD,ESP,5.554136426128487,52.134054128923886,-16.53799441021647,28.297665106525546,primary_aluminium,metals,133563.118,224223791.627,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.553,net_trade_flows,nf_2024_primary_aluminium_ESP_NLD_19558,"Primary aluminium: Netherlands -> Canarias | 133563.118 tonnes net | gross NLD->ESP: 157703.034 t, reverse: 24139.916 t"
rf_nf_2024_primary_aluminium_BHR_NLD_18918,2024,BHR,NLD,50.540695402276775,26.04798501537066,5.554136426128487,52.134054128923886,primary_aluminium,metals,133368.093,224060029.279,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.551,net_trade_flows,nf_2024_primary_aluminium_BHR_NLD_18918,"Primary aluminium: Bahrain -> Netherlands | 133368.093 tonnes net | gross BHR->NLD: 133368.139 t, reverse: 0.046 t"
rf_nf_2024_primary_aluminium_DNK_NOR_19456,2024,NOR,DNK,16.670259272390894,64.97775882947745,9.378670542409406,56.00118817971057,primary_aluminium,metals,126012.038,217793259.926,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.491,net_trade_flows,nf_2024_primary_aluminium_DNK_NOR_19456,"Primary aluminium: Norway -> Denmark | 126012.038 tonnes net | gross NOR->DNK: 128925.595 t, reverse: 2913.557 t"
rf_nf_2024_primary_aluminium_ARE_MAR_18588,2024,ARE,MAR,54.27920525789581,24.18250292309135,-8.817212587250811,28.687598134979325,primary_aluminium,metals,125872.448,217672596.116,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.490,net_trade_flows,nf_2024_primary_aluminium_ARE_MAR_18588,"Primary aluminium: United Arab Emirates -> Morocco | 125872.448 tonnes net | gross ARE->MAR: 125872.448 t, reverse: 0 t"
rf_nf_2024_primary_aluminium_GBR_MOZ_19707,2024,MOZ,GBR,35.208577031290176,-17.525230309488748,-2.852943909329258,53.97844735080214,primary_aluminium,metals,124568,216541760.631,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.479,net_trade_flows,nf_2024_primary_aluminium_GBR_MOZ_19707,"Primary aluminium: Mozambique -> United Kingdom | 124568 tonnes net | gross MOZ->GBR: 124568 t, reverse: 0 t"
rf_nf_2024_primary_aluminium_MYS_TUR_20309,2024,MYS,TUR,114.63330303992869,3.6716608556387857,35.56886764076691,38.93207363123396,primary_aluminium,metals,124238.729,216255378.487,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.476,net_trade_flows,nf_2024_primary_aluminium_MYS_TUR_20309,"Primary aluminium: Malaysia -> Turkey | 124238.729 tonnes net | gross MYS->TUR: 125515.886 t, reverse: 1277.157 t"
rf_nf_2024_primary_aluminium_AUS_MYS_18689,2024,AUS,MYS,134.02277170916162,-25.697337673983082,114.63330303992869,3.6716608556387857,primary_aluminium,metals,122802.13,215001439.455,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.464,net_trade_flows,nf_2024_primary_aluminium_AUS_MYS_18689,"Primary aluminium: Australia -> Malaysia | 122802.13 tonnes net | gross AUS->MYS: 125106.369 t, reverse: 2304.239 t"
rf_nf_2024_primary_aluminium_MOZ_SGP_20265,2024,MOZ,SGP,35.208577031290176,-17.525230309488748,103.81025757634053,1.3528251890006349,primary_aluminium,metals,121293.002,213676268.182,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.451,net_trade_flows,nf_2024_primary_aluminium_MOZ_SGP_20265,"Primary aluminium: Mozambique -> Singapore | 121293.002 tonnes net | gross MOZ->SGP: 121293.002 t, reverse: 0 t"
rf_nf_2024_primary_aluminium_EGY_ITA_19506,2024,EGY,ITA,30.240135435012338,26.60517034450628,12.763657166123137,42.98201127614267,primary_aluminium,metals,121199.388,213593794.540,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.451,net_trade_flows,nf_2024_primary_aluminium_EGY_ITA_19506,"Primary aluminium: Egypt -> Italy | 121199.388 tonnes net | gross EGY->ITA: 121199.388 t, reverse: 0 t"
rf_nf_2024_primary_aluminium_AUS_THA_18702,2024,AUS,THA,134.02277170916162,-25.697337673983082,101.08675116214552,13.66222784745538,primary_aluminium,metals,120545.07,213016450.852,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.445,net_trade_flows,nf_2024_primary_aluminium_AUS_THA_18702,"Primary aluminium: Australia -> Thailand | 120545.07 tonnes net | gross AUS->THA: 120545.17 t, reverse: 0.1 t"
rf_nf_2024_primary_aluminium_CHN_JPN_19185,2024,CHN,JPN,104.69113855849604,38.07325481105728,137.46934234351835,36.76738832597829,primary_aluminium,metals,119826.516,212380619.773,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.439,net_trade_flows,nf_2024_primary_aluminium_CHN_JPN_19185,"Primary aluminium: China -> Japan | 119826.516 tonnes net | gross CHN->JPN: 123695.661 t, reverse: 3869.145 t"
rf_nf_2024_primary_aluminium_NOR_SWE_20373,2024,NOR,SWE,16.670259272390894,64.97775882947745,17.062431988004956,62.73420986108448,primary_aluminium,metals,119154.944,211784636.153,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.433,net_trade_flows,nf_2024_primary_aluminium_NOR_SWE_20373,"Primary aluminium: Norway -> Sweden | 119154.944 tonnes net | gross NOR->SWE: 124640.756 t, reverse: 5485.812 t"
rf_nf_2024_primary_aluminium_BHR_SAU_18928,2024,BHR,SAU,50.540695402276775,26.04798501537066,44.600958178225596,24.136038144757897,primary_aluminium,metals,117794.364,210572024.966,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.421,net_trade_flows,nf_2024_primary_aluminium_BHR_SAU_18928,"Primary aluminium: Bahrain -> Saudi Arabia | 117794.364 tonnes net | gross BHR->SAU: 128773.087 t, reverse: 10978.723 t"
rf_nf_2024_primary_aluminium_IND_RUS_19929,2024,IND,RUS,81.17300408530181,23.586300567746722,98.6704990698032,59.039434214106194,primary_aluminium,metals,117413.194,210231054.599,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.418,net_trade_flows,nf_2024_primary_aluminium_IND_RUS_19929,"Primary aluminium: India -> Russian Federation | 117413.194 tonnes net | gross IND->RUS: 138750.034 t, reverse: 21336.84 t"
rf_nf_2024_primary_aluminium_ARE_ITA_18579,2024,ARE,ITA,54.27920525789581,24.18250292309135,12.763657166123137,42.98201127614267,primary_aluminium,metals,117180.831,210022925.897,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.416,net_trade_flows,nf_2024_primary_aluminium_ARE_ITA_18579,"Primary aluminium: United Arab Emirates -> Italy | 117180.831 tonnes net | gross ARE->ITA: 117180.9 t, reverse: 0.069 t"
rf_nf_2024_primary_aluminium_AUT_NLD_18742,2024,NLD,AUT,5.554136426128487,52.134054128923886,13.797778364631036,47.631858269895794,primary_aluminium,metals,109537.244,203057634.485,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.349,net_trade_flows,nf_2024_primary_aluminium_AUT_NLD_18742,"Primary aluminium: Netherlands -> Austria | 109537.244 tonnes net | gross NLD->AUT: 112075.964 t, reverse: 2538.72 t"
rf_nf_2024_primary_aluminium_BEL_NLD_18814,2024,NLD,BEL,5.554136426128487,52.134054128923886,4.675010154696485,50.6182138854095,primary_aluminium,metals,106844.327,200546068.101,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.325,net_trade_flows,nf_2024_primary_aluminium_BEL_NLD_18814,"Primary aluminium: Netherlands -> Belgium | 106844.327 tonnes net | gross NLD->BEL: 115147.561 t, reverse: 8303.234 t"
rf_nf_2024_primary_aluminium_JPN_ZAF_20091,2024,ZAF,JPN,24.75252746489084,-28.55361930679731,137.46934234351835,36.76738832597829,primary_aluminium,metals,106549.36,200269051.260,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.323,net_trade_flows,nf_2024_primary_aluminium_JPN_ZAF_20091,"Primary aluminium: South Africa -> Japan | 106549.36 tonnes net | gross ZAF->JPN: 106553.129 t, reverse: 3.769 t"
rf_nf_2024_primary_aluminium_NLD_ZAF_20360,2024,ZAF,NLD,24.75252746489084,-28.55361930679731,5.554136426128487,52.134054128923886,primary_aluminium,metals,106151.718,199895000.094,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.319,net_trade_flows,nf_2024_primary_aluminium_NLD_ZAF_20360,"Primary aluminium: South Africa -> Netherlands | 106151.718 tonnes net | gross ZAF->NLD: 106164.328 t, reverse: 12.61 t"
rf_nf_2024_primary_aluminium_ARE_THA_18610,2024,ARE,THA,54.27920525789581,24.18250292309135,101.08675116214552,13.66222784745538,primary_aluminium,metals,105838.261,199599645.421,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.316,net_trade_flows,nf_2024_primary_aluminium_ARE_THA_18610,"Primary aluminium: United Arab Emirates -> Thailand | 105838.261 tonnes net | gross ARE->THA: 105901.213 t, reverse: 62.952 t"
rf_nf_2024_primary_aluminium_DEU_FRA_19381,2024,FRA,DEU,2.1940236627886227,46.6423682169416,10.426171427430804,51.08304539800482,primary_aluminium,metals,101306.45,195279640.194,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.275,net_trade_flows,nf_2024_primary_aluminium_DEU_FRA_19381,"Primary aluminium: France -> Germany | 101306.45 tonnes net | gross FRA->DEU: 146065.501 t, reverse: 44759.051 t"
rf_nf_2024_primary_aluminium_ESP_PRT_19564,2024,ESP,PRT,-16.53799441021647,28.297665106525546,-7.933662183874006,39.67529214702138,primary_aluminium,metals,100920.693,194907490.462,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.271,net_trade_flows,nf_2024_primary_aluminium_ESP_PRT_19564,"Primary aluminium: Canarias -> Portugal | 100920.693 tonnes net | gross ESP->PRT: 108641.201 t, reverse: 7720.508 t"
rf_nf_2024_primary_aluminium_HUN_ITA_19834,2024,ITA,HUN,12.763657166123137,42.98201127614267,19.39620048366142,47.22527332486294,primary_aluminium,metals,99217.016,193255337.885,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.255,net_trade_flows,nf_2024_primary_aluminium_HUN_ITA_19834,"Primary aluminium: Italy -> Hungary | 99217.016 tonnes net | gross ITA->HUN: 109028.328 t, reverse: 9811.312 t"
rf_nf_2024_primary_aluminium_ARE_MYS_18592,2024,ARE,MYS,54.27920525789581,24.18250292309135,114.63330303992869,3.6716608556387857,primary_aluminium,metals,96125.096,190220277.537,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.226,net_trade_flows,nf_2024_primary_aluminium_ARE_MYS_18592,"Primary aluminium: United Arab Emirates -> Malaysia | 96125.096 tonnes net | gross ARE->MYS: 97014.492 t, reverse: 889.396 t"
rf_nf_2024_primary_aluminium_ITA_NLD_20018,2024,NLD,ITA,5.554136426128487,52.134054128923886,12.763657166123137,42.98201127614267,primary_aluminium,metals,95934.406,190031507.313,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.224,net_trade_flows,nf_2024_primary_aluminium_ITA_NLD_20018,"Primary aluminium: Netherlands -> Italy | 95934.406 tonnes net | gross NLD->ITA: 97708.63 t, reverse: 1774.224 t"
rf_nf_2024_primary_aluminium_NLD_ROU_20343,2024,NLD,ROU,5.554136426128487,52.134054128923886,25.094158201563292,45.82454894397586,primary_aluminium,metals,95438.46,189539673.938,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.220,net_trade_flows,nf_2024_primary_aluminium_NLD_ROU_20343,"Primary aluminium: Netherlands -> Romania | 95438.46 tonnes net | gross NLD->ROU: 96198.613 t, reverse: 760.153 t"
rf_nf_2024_primary_aluminium_CHN_VNM_19248,2024,VNM,CHN,105.91338832758704,16.517347170839393,104.69113855849604,38.07325481105728,primary_aluminium,metals,92162.387,186258145.668,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.188,net_trade_flows,nf_2024_primary_aluminium_CHN_VNM_19248,"Primary aluminium: Vietnam -> China | 92162.387 tonnes net | gross VNM->CHN: 95431.016 t, reverse: 3268.629 t"
rf_nf_2024_primary_aluminium_JPN_NGA_20065,2024,NGA,JPN,8.147714845256194,9.61029352034213,137.46934234351835,36.76738832597829,primary_aluminium,metals,89921.399,183979716.473,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.166,net_trade_flows,nf_2024_primary_aluminium_JPN_NGA_20065,"Primary aluminium: Nigeria -> Japan | 89921.399 tonnes net | gross NGA->JPN: 89921.399 t, reverse: 0 t"
rf_nf_2024_primary_aluminium_MOZ_NLD_20261,2024,MOZ,NLD,35.208577031290176,-17.525230309488748,5.554136426128487,52.134054128923886,primary_aluminium,metals,88177.401,182186865.829,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.149,net_trade_flows,nf_2024_primary_aluminium_MOZ_NLD_20261,"Primary aluminium: Mozambique -> Netherlands | 88177.401 tonnes net | gross MOZ->NLD: 88177.401 t, reverse: 0 t"
rf_nf_2024_primary_aluminium_IND_VNM_19950,2024,IND,VNM,81.17300408530181,23.586300567746722,105.91338832758704,16.517347170839393,primary_aluminium,metals,85116.435,178996743.718,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.118,net_trade_flows,nf_2024_primary_aluminium_IND_VNM_19950,"Primary aluminium: India -> Vietnam | 85116.435 tonnes net | gross IND->VNM: 89627.547 t, reverse: 4511.112 t"
rf_nf_2024_primary_aluminium_ARE_KOR_18583,2024,ARE,KOR,54.27920525789581,24.18250292309135,127.76224551357649,36.402386712544114,primary_aluminium,metals,85085.096,178963788.300,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.118,net_trade_flows,nf_2024_primary_aluminium_ARE_KOR_18583,"Primary aluminium: United Arab Emirates -> South Korea | 85085.096 tonnes net | gross ARE->KOR: 85193.431 t, reverse: 108.335 t"
rf_nf_2024_primary_aluminium_GRC_IND_19764,2024,IND,GRC,81.17300408530181,23.586300567746722,23.110368936161876,39.42012261727978,primary_aluminium,metals,84838.874,178704655.096,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.116,net_trade_flows,nf_2024_primary_aluminium_GRC_IND_19764,"Primary aluminium: India -> Greece | 84838.874 tonnes net | gross IND->GRC: 84838.874 t, reverse: 0 t"
rf_nf_2024_primary_aluminium_QAT_TUR_20453,2024,QAT,TUR,51.19794918743203,25.318528486425386,35.56886764076691,38.93207363123396,primary_aluminium,metals,84189.52,178019441.599,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.109,net_trade_flows,nf_2024_primary_aluminium_QAT_TUR_20453,"Primary aluminium: Qatar -> Turkey | 84189.52 tonnes net | gross QAT->TUR: 84190.428 t, reverse: 0.908 t"
rf_nf_2024_primary_aluminium_ESP_NOR_19559,2024,NOR,ESP,16.670259272390894,64.97775882947745,-16.53799441021647,28.297665106525546,primary_aluminium,metals,83883.354,177695451.494,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.106,net_trade_flows,nf_2024_primary_aluminium_ESP_NOR_19559,"Primary aluminium: Norway -> Canarias | 83883.354 tonnes net | gross NOR->ESP: 84269.424 t, reverse: 386.07 t"
rf_nf_2024_primary_aluminium_MYS_THA_20305,2024,MYS,THA,114.63330303992869,3.6716608556387857,101.08675116214552,13.66222784745538,primary_aluminium,metals,83727.572,177530373.349,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.104,net_trade_flows,nf_2024_primary_aluminium_MYS_THA_20305,"Primary aluminium: Malaysia -> Thailand | 83727.572 tonnes net | gross MYS->THA: 86254.409 t, reverse: 2526.837 t"
rf_nf_2024_primary_aluminium_BHR_DEU_18889,2024,BHR,DEU,50.540695402276775,26.04798501537066,10.426171427430804,51.08304539800482,primary_aluminium,metals,83683.277,177483407.051,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.104,net_trade_flows,nf_2024_primary_aluminium_BHR_DEU_18889,"Primary aluminium: Bahrain -> Germany | 83683.277 tonnes net | gross BHR->DEU: 83690.712 t, reverse: 7.435 t"
rf_nf_2024_primary_aluminium_GRC_ITA_19767,2024,GRC,ITA,23.110368936161876,39.42012261727978,12.763657166123137,42.98201127614267,primary_aluminium,metals,82697.455,176434897.680,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.094,net_trade_flows,nf_2024_primary_aluminium_GRC_ITA_19767,"Primary aluminium: Greece -> Italy | 82697.455 tonnes net | gross GRC->ITA: 91854.676 t, reverse: 9157.221 t"
rf_nf_2024_primary_aluminium_IND_MYS_19916,2024,IND,MYS,81.17300408530181,23.586300567746722,114.63330303992869,3.6716608556387857,primary_aluminium,metals,82035.622,175727469.577,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.087,net_trade_flows,nf_2024_primary_aluminium_IND_MYS_19916,"Primary aluminium: India -> Malaysia | 82035.622 tonnes net | gross IND->MYS: 215884.648 t, reverse: 133849.026 t"
rf_nf_2024_primary_aluminium_ARG_BRA_18623,2024,ARG,BRA,-64.53238503843076,-35.697270518120085,-54.355206608256424,-11.524630416426652,primary_aluminium,metals,82027.517,175718788.553,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.087,net_trade_flows,nf_2024_primary_aluminium_ARG_BRA_18623,"Primary aluminium: Argentina -> Brazil | 82027.517 tonnes net | gross ARG->BRA: 85558.41 t, reverse: 3530.893 t"
rf_nf_2024_primary_aluminium_KOR_QAT_20137,2024,QAT,KOR,51.19794918743203,25.318528486425386,127.76224551357649,36.402386712544114,primary_aluminium,metals,81530.93,175186088.455,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.082,net_trade_flows,nf_2024_primary_aluminium_KOR_QAT_20137,"Primary aluminium: Qatar -> South Korea | 81530.93 tonnes net | gross QAT->KOR: 85502.795 t, reverse: 3971.865 t"
rf_nf_2024_primary_aluminium_KOR_NZL_20132,2024,NZL,KOR,170.69035541428696,-43.82765432544426,127.76224551357649,36.402386712544114,primary_aluminium,metals,81405.374,175051144.947,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.080,net_trade_flows,nf_2024_primary_aluminium_KOR_NZL_20132,"Primary aluminium: New Zealand -> South Korea | 81405.374 tonnes net | gross NZL->KOR: 81405.374 t, reverse: 0 t"
rf_nf_2024_primary_aluminium_AUS_USA_18705,2024,AUS,USA,134.02277170916162,-25.697337673983082,-96.33161660829639,38.8208089190304,primary_aluminium,metals,80897.27,174503985.669,2656581.626,tonne,net,"rgba(187, 204, 209, 0.86)",3.075,net_trade_flows,nf_2024_primary_aluminium_AUS_USA_18705,"Primary aluminium: Australia -> United States | 80897.27 tonnes net | gross AUS->USA: 81424.13 t, reverse: 526.86 t"
