year,country_id,commodity_id,total_import_tonnes,total_export_tonnes,net_import_tonnes,net_export_tonnes,number_of_suppliers,largest_supplier_share,herfindahl_hirschman_index,notes
2024,BLZ,urea,10658.249,0,10658.249,0,4,0.819009,0.698920,HHI is calculated over direct import suppliers only
2024,BMU,urea,14.636,0,14.636,0,2,0.971782,0.945156,HHI is calculated over direct import suppliers only
2024,BOL,urea,2995.685,506919.863,0,503924.178,8,0.674000,0.479980,HHI is calculated over direct import suppliers only
2024,BRA,urea,8277867.384,15088.832,8262778.552,0,38,0.194181,0.139354,HHI is calculated over direct import suppliers only
2024,BRB,urea,89.173,0.019,89.154,0,9,0.769762,0.607906,HHI is calculated over direct import suppliers only
2024,BRN,urea,7.106,1089532.648,0,1089525.542,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,BTN,urea,43.38,0,43.38,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,BWA,urea,708.179,0,708.179,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,CAF,urea,41.968,0,41.968,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,CAN,urea,1307695.093,589381.271,718313.822,0,39,0.475987,0.292888,HHI is calculated over direct import suppliers only
2024,CHE,urea,105841.014,41298.779,64542.235,0,21,0.734396,0.548205,HHI is calculated over direct import suppliers only
2024,CHL,urea,517314.891,4366.841,512948.05,0,28,0.320271,0.214031,HHI is calculated over direct import suppliers only
2024,CHN,urea,9836.473,478869.202,0,469032.729,27,0.519372,0.338418,HHI is calculated over direct import suppliers only
2024,CIV,urea,170854.357,69723.707,101130.65,0,13,0.783562,0.634074,HHI is calculated over direct import suppliers only
2024,CMR,urea,10284.26,0,10284.26,0,5,0.643679,0.539197,HHI is calculated over direct import suppliers only
2024,COD,urea,3977.418,0,3977.418,0,6,0.574145,0.449239,HHI is calculated over direct import suppliers only
2024,COG,urea,3044.622,0,3044.622,0,9,0.577806,0.363079,HHI is calculated over direct import suppliers only
2024,COK,urea,2,0,2,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,COL,urea,593422.814,2099.198,591323.616,0,25,0.462925,0.255017,HHI is calculated over direct import suppliers only
2024,CPV,urea,252.366,0,252.366,0,3,0.728965,0.604529,HHI is calculated over direct import suppliers only
2024,CRI,urea,107726.823,2894.461,104832.362,0,22,0.631863,0.428185,HHI is calculated over direct import suppliers only
2024,CUB,urea,1948.159,0,1948.159,0,6,0.706680,0.557324,HHI is calculated over direct import suppliers only
2024,CUW,urea,9.037,117.585,0,108.548,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,CYM,urea,7.54,0,7.54,0,2,0.867374,0.769927,HHI is calculated over direct import suppliers only
2024,CYP,urea,5384.99,6005.599,0,620.609,18,0.275762,0.221232,HHI is calculated over direct import suppliers only
2024,CZE,urea,407618.158,27391.122,380227.036,0,30,0.395321,0.222006,HHI is calculated over direct import suppliers only
2024,DEU,urea,697494.113,1507500.829,0,810006.716,44,0.327373,0.268968,HHI is calculated over direct import suppliers only
2024,DJI,urea,142464.107,0,142464.107,0,7,0.984333,0.968991,HHI is calculated over direct import suppliers only
2024,DNK,urea,98015.095,10393.8,87621.295,0,16,0.808757,0.667039,HHI is calculated over direct import suppliers only
2024,DOM,urea,101725.173,463.845,101261.328,0,14,0.654138,0.479886,HHI is calculated over direct import suppliers only
2024,DZA,urea,417.295,2831425.092,0,2831007.797,7,0.355698,0.242826,HHI is calculated over direct import suppliers only
2024,ECU,urea,284363.285,0,284363.285,0,16,0.862502,0.747787,HHI is calculated over direct import suppliers only
2024,EGY,urea,1356.402,4033497.303,0,4032140.901,10,0.352472,0.276401,HHI is calculated over direct import suppliers only
2024,ESP,urea,970987.584,173058.845,797928.739,0,36,0.490511,0.294781,HHI is calculated over direct import suppliers only
2024,EST,urea,32834.813,13921.694,18913.119,0,17,0.709168,0.551048,HHI is calculated over direct import suppliers only
2024,ETH,urea,1632.157,0,1632.157,0,7,0.783417,0.628648,HHI is calculated over direct import suppliers only
2024,FIN,urea,60440.411,93942.293,0,33501.882,22,0.338396,0.221374,HHI is calculated over direct import suppliers only
2024,FJI,urea,297.536,0,297.536,0,8,0.450295,0.278957,HHI is calculated over direct import suppliers only
2024,FRA,urea,1685368.514,210993.228,1474375.286,0,50,0.291818,0.189486,HHI is calculated over direct import suppliers only
2024,FSM,urea,19.31,0,19.31,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,GAB,urea,3506.497,0,3506.497,0,5,0.523762,0.393900,HHI is calculated over direct import suppliers only
2024,GBR,urea,905827.558,21762.61,884064.948,0,30,0.197338,0.150162,HHI is calculated over direct import suppliers only
2024,GEO,urea,3340.893,70531.016,0,67190.123,16,0.409334,0.308986,HHI is calculated over direct import suppliers only
2024,GHA,urea,6178.256,6701.5,0,523.244,8,0.742662,0.591818,HHI is calculated over direct import suppliers only
2024,GIB,urea,683.321,0,683.321,0,2,0.998459,0.996923,HHI is calculated over direct import suppliers only
2024,GIN,urea,944.981,0,944.981,0,6,0.847636,0.728930,HHI is calculated over direct import suppliers only
2024,GMB,urea,0.5,220,0,219.5,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,GNB,urea,617.628,0,617.628,0,2,0.982792,0.966177,HHI is calculated over direct import suppliers only
2024,GNQ,urea,27.348,0,27.348,0,3,0.809200,0.673416,HHI is calculated over direct import suppliers only
2024,GRC,urea,306040.808,20225.826,285814.982,0,29,0.799771,0.650811,HHI is calculated over direct import suppliers only
2024,GRD,urea,0.218,0,0.218,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,GRL,urea,111.118,0,111.118,0,2,0.999442,0.998885,HHI is calculated over direct import suppliers only
2024,GTM,urea,253736.432,3309.57,250426.862,0,12,0.765282,0.605501,HHI is calculated over direct import suppliers only
2024,GUY,urea,6548.396,291.424,6256.972,0,5,0.992609,0.985296,HHI is calculated over direct import suppliers only
2024,HND,urea,180827.35,21197.377,159629.973,0,10,0.914480,0.841002,HHI is calculated over direct import suppliers only
2024,HRV,urea,66132.968,59506.326,6626.642,0,24,0.263797,0.158107,HHI is calculated over direct import suppliers only
2024,HTI,urea,6128.75,0,6128.75,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,HUN,urea,150943.861,21070.631,129873.23,0,26,0.195023,0.106563,HHI is calculated over direct import suppliers only
2024,IDN,urea,1715.434,1486834,0,1485118.566,11,0.419803,0.303771,HHI is calculated over direct import suppliers only
2024,IND,urea,6417548.389,50837.881,6366710.508,0,31,0.401432,0.236471,HHI is calculated over direct import suppliers only
2024,IRL,urea,299451.629,15371.862,284079.767,0,24,0.391950,0.253638,HHI is calculated over direct import suppliers only
2024,IRN,urea,72.854,25346.854,0,25274,3,0.494139,0.380420,HHI is calculated over direct import suppliers only
2024,IRQ,urea,32609.429,860,31749.429,0,13,0.438579,0.340829,HHI is calculated over direct import suppliers only
2024,ISL,urea,3862.396,0.357,3862.039,0,16,0.378758,0.297333,HHI is calculated over direct import suppliers only
2024,ISR,urea,112706.408,2604.647,110101.761,0,20,0.297765,0.192036,HHI is calculated over direct import suppliers only
2024,ITA,urea,980663.484,112467.17,868196.314,0,39,0.487721,0.276698,HHI is calculated over direct import suppliers only
2024,JAM,urea,79.14,0,79.14,0,3,0.960323,0.923777,HHI is calculated over direct import suppliers only
2024,JOR,urea,21293.01,843.117,20449.893,0,13,0.871171,0.767128,HHI is calculated over direct import suppliers only
2024,JPN,urea,266420.978,70008.372,196412.606,0,21,0.662027,0.465486,HHI is calculated over direct import suppliers only
2024,KAZ,urea,54471.309,10857.622,43613.687,0,14,0.827922,0.710980,HHI is calculated over direct import suppliers only
2024,KEN,urea,136014.409,8863.024,127151.385,0,16,0.517305,0.329735,HHI is calculated over direct import suppliers only
2024,KGZ,urea,18507.475,0.916,18506.559,0,14,0.787949,0.661734,HHI is calculated over direct import suppliers only
2024,KHM,urea,302252.756,0.214,302252.542,0,13,0.499784,0.350283,HHI is calculated over direct import suppliers only
2024,KOR,urea,735543.444,10110.315,725433.129,0,31,0.270766,0.160003,HHI is calculated over direct import suppliers only
2024,KWT,urea,7813.469,0,7813.469,0,9,0.526022,0.433887,HHI is calculated over direct import suppliers only
2024,LAO,urea,27310.563,0,27310.563,0,3,0.992567,0.985244,HHI is calculated over direct import suppliers only
2024,LBN,urea,13101.636,5.216,13096.42,0,10,0.477718,0.410070,HHI is calculated over direct import suppliers only
2024,LBR,urea,1256.13,23.587,1232.543,0,7,0.720467,0.564203,HHI is calculated over direct import suppliers only
2024,LBY,urea,15742.723,759.65,14983.073,0,6,0.993060,0.986187,HHI is calculated over direct import suppliers only
2024,LCA,urea,18.596,0,18.596,0,3,0.546354,0.484125,HHI is calculated over direct import suppliers only
2024,LKA,urea,270414.077,14.743,270399.334,0,20,0.264639,0.177639,HHI is calculated over direct import suppliers only
2024,LSO,urea,71.77,0,71.77,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,LTU,urea,52346.293,229315.335,0,176969.042,23,0.588005,0.381646,HHI is calculated over direct import suppliers only
2024,LUX,urea,16860.799,905.728,15955.071,0,10,0.443334,0.283650,HHI is calculated over direct import suppliers only
2024,LVA,urea,43022.425,20040.297,22982.128,0,20,0.338966,0.261863,HHI is calculated over direct import suppliers only
2024,MAR,urea,110167.182,5648.383,104518.799,0,23,0.837342,0.707211,HHI is calculated over direct import suppliers only
2024,MDA,urea,36318.631,298.42,36020.211,0,22,0.462792,0.287011,HHI is calculated over direct import suppliers only
2024,MDG,urea,12988.193,0,12988.193,0,17,0.353755,0.198145,HHI is calculated over direct import suppliers only
2024,MDV,urea,51.801,0,51.801,0,6,0.316094,0.276059,HHI is calculated over direct import suppliers only
2024,MEX,urea,1540967.113,937.852,1540029.261,0,22,0.431962,0.284527,HHI is calculated over direct import suppliers only
2024,MHL,urea,101.617,0,101.617,0,4,0.476269,0.323356,HHI is calculated over direct import suppliers only
2024,MKD,urea,19455.474,3036.486,16418.988,0,22,0.253263,0.172581,HHI is calculated over direct import suppliers only
2024,MLI,urea,51294.21,0,51294.21,0,5,0.869348,0.769557,HHI is calculated over direct import suppliers only
2024,MLT,urea,1586.98,16.144,1570.836,0,19,0.327162,0.179645,HHI is calculated over direct import suppliers only
2024,MMR,urea,282687.74,0,282687.74,0,6,0.807538,0.663714,HHI is calculated over direct import suppliers only
2024,MNE,urea,1160.696,0,1160.696,0,12,0.314720,0.189735,HHI is calculated over direct import suppliers only
2024,MNG,urea,281.792,24.694,257.098,0,3,0.651190,0.506840,HHI is calculated over direct import suppliers only
2024,MNP,urea,17.5,0,17.5,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,MOZ,urea,184221.058,14878.192,169342.866,0,14,0.297551,0.230490,HHI is calculated over direct import suppliers only
2024,MRT,urea,588.462,0.002,588.46,0,7,0.580578,0.397545,HHI is calculated over direct import suppliers only
2024,MUS,urea,10435.248,37222.175,0,26786.927,17,0.332251,0.191220,HHI is calculated over direct import suppliers only
2024,MWI,urea,142201.423,374.687,141826.736,0,13,0.460966,0.276493,HHI is calculated over direct import suppliers only
2024,MYS,urea,158299.678,2090407.639,0,1932107.961,31,0.373406,0.195270,HHI is calculated over direct import suppliers only
2024,NCL,urea,3025.195,0,3025.195,0,7,0.826393,0.690974,HHI is calculated over direct import suppliers only
2024,NER,urea,1675.442,1.1,1674.342,0,4,0.492169,0.482566,HHI is calculated over direct import suppliers only
2024,NGA,urea,27.185,2632440.846,0,2632413.661,4,0.735700,0.590413,HHI is calculated over direct import suppliers only
2024,NIC,urea,97136.406,1484,95652.406,0,11,0.586243,0.396960,HHI is calculated over direct import suppliers only
2024,NIU,urea,0.011,0,0.011,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,NLD,urea,346245.153,1312171.35,0,965926.197,49,0.257771,0.182323,HHI is calculated over direct import suppliers only
2024,NOR,urea,104470.634,3545.874,100924.76,0,14,0.434219,0.283357,HHI is calculated over direct import suppliers only
2024,NPL,urea,150111.12,0,150111.12,0,4,0.401603,0.340471,HHI is calculated over direct import suppliers only
2024,NZL,urea,487595.35,405.386,487189.964,0,26,0.593973,0.426563,HHI is calculated over direct import suppliers only
2024,OMN,urea,0,7636523.046,0,7636523.046,0,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,PAK,urea,172659.844,0,172659.844,0,10,0.579231,0.428781,HHI is calculated over direct import suppliers only
2024,PAN,urea,35939.424,100.125,35839.299,0,12,0.910103,0.830362,HHI is calculated over direct import suppliers only
2024,PER,urea,446698.026,254.115,446443.911,0,23,0.668430,0.470048,HHI is calculated over direct import suppliers only
2024,PHL,urea,835833.239,43.636,835789.603,0,19,0.439543,0.282146,HHI is calculated over direct import suppliers only
2024,PNG,urea,32737.501,0,32737.501,0,4,0.960834,0.924249,HHI is calculated over direct import suppliers only
2024,POL,urea,1273470.177,781333.934,492136.243,0,39,0.497192,0.294758,HHI is calculated over direct import suppliers only
2024,PRK,urea,18,0,18,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,PRT,urea,217997.356,30137.116,187860.24,0,20,0.467206,0.300729,HHI is calculated over direct import suppliers only
2024,PRY,urea,79771.57,0,79771.57,0,16,0.815230,0.684787,HHI is calculated over direct import suppliers only
2024,PSE,urea,500,0,500,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,PYF,urea,247.429,0,247.429,0,8,0.474722,0.346678,HHI is calculated over direct import suppliers only
2024,QAT,urea,1074.175,5358959.093,0,5357884.918,10,0.335680,0.238256,HHI is calculated over direct import suppliers only
2024,ROU,urea,638428.967,41075.971,597352.996,0,35,0.394011,0.201445,HHI is calculated over direct import suppliers only
2024,RUS,urea,593.055,8783670.941,0,8783077.886,11,0.662765,0.479017,HHI is calculated over direct import suppliers only
2024,RWA,urea,501.794,0,501.794,0,3,0.997421,0.994853,HHI is calculated over direct import suppliers only
2024,SAU,urea,2878.67,4524946.009,0,4522067.339,19,0.292774,0.183765,HHI is calculated over direct import suppliers only
2024,SDN,urea,16078.69,0,16078.69,0,2,0.999989,0.999978,HHI is calculated over direct import suppliers only
2024,SEN,urea,75650.666,7618.2,68032.466,0,18,0.416110,0.358611,HHI is calculated over direct import suppliers only
2024,SGP,urea,10266.346,36386.957,0,26120.611,23,0.276733,0.167253,HHI is calculated over direct import suppliers only
2024,SLE,urea,551.9,0,551.9,0,6,0.688531,0.518597,HHI is calculated over direct import suppliers only
2024,SLV,urea,40036.507,2699.66,37336.847,0,14,0.639258,0.450635,HHI is calculated over direct import suppliers only
2024,SOM,urea,0.436,0,0.436,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,SPM,urea,199.371,0,199.371,0,2,0.993123,0.986341,HHI is calculated over direct import suppliers only
2024,SRB,urea,363753.163,15919.107,347834.056,0,30,0.729670,0.549430,HHI is calculated over direct import suppliers only
2024,SSD,urea,99,0,99,0,2,0.848485,0.742883,HHI is calculated over direct import suppliers only
2024,STP,urea,35.5,0,35.5,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,SUR,urea,474.525,0,474.525,0,6,0.591539,0.463217,HHI is calculated over direct import suppliers only
2024,SVK,urea,194169.293,262276.861,0,68107.568,30,0.497498,0.271714,HHI is calculated over direct import suppliers only
2024,SVN,urea,82661.312,63696.923,18964.389,0,35,0.247042,0.148415,HHI is calculated over direct import suppliers only
2024,SWE,urea,215098.241,27965.142,187133.099,0,23,0.530132,0.341950,HHI is calculated over direct import suppliers only
2024,SWZ,urea,18335.511,3673.08,14662.431,0,2,0.990522,0.981225,HHI is calculated over direct import suppliers only
2024,SXM,urea,9.649,0,9.649,0,3,0.932739,0.873559,HHI is calculated over direct import suppliers only
2024,SYC,urea,12.984,0,12.984,0,4,0.522181,0.392316,HHI is calculated over direct import suppliers only
2024,SYR,urea,66746.189,0,66746.189,0,5,0.800064,0.674625,HHI is calculated over direct import suppliers only
2024,TCA,urea,91.226,167.24,0,76.014,2,0.909828,0.835919,HHI is calculated over direct import suppliers only
2024,TGO,urea,10313.015,630,9683.015,0,6,0.853298,0.749611,HHI is calculated over direct import suppliers only
2024,THA,urea,2630594.524,110069.808,2520524.716,0,25,0.437217,0.257657,HHI is calculated over direct import suppliers only
2024,TJK,urea,55359.426,0,55359.426,0,6,0.998158,0.996321,HHI is calculated over direct import suppliers only
2024,TKM,urea,62.792,911784.413,0,911721.621,3,0.746289,0.591515,HHI is calculated over direct import suppliers only
2024,TLS,urea,160,0,160,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,TON,urea,56.001,0,56.001,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,TTO,urea,8.308,352149.29,0,352140.982,2,0.842561,0.734697,HHI is calculated over direct import suppliers only
2024,TUN,urea,5711.52,0.218,5711.302,0,18,0.308039,0.167770,HHI is calculated over direct import suppliers only
2024,TUR,urea,2598036.325,169073.443,2428962.882,0,35,0.574068,0.413430,HHI is calculated over direct import suppliers only
2024,TUV,urea,1.175,0,1.175,0,2,0.851064,0.746492,HHI is calculated over direct import suppliers only
2024,TZA,urea,163959.481,3546.263,160413.218,0,21,0.445969,0.303921,HHI is calculated over direct import suppliers only
2024,UGA,urea,29998.737,88,29910.737,0,12,0.566121,0.389494,HHI is calculated over direct import suppliers only
2024,UKR,urea,527361.188,20611.591,506749.597,0,27,0.545260,0.368341,HHI is calculated over direct import suppliers only
2024,URY,urea,354848.579,278.27,354570.309,0,17,0.486672,0.300107,HHI is calculated over direct import suppliers only
2024,USA,urea,5126800.203,1031083.947,4095716.256,0,44,0.250780,0.143310,HHI is calculated over direct import suppliers only
2024,UZB,urea,461.798,490287.756,0,489825.958,14,0.361099,0.207565,HHI is calculated over direct import suppliers only
2024,VCT,urea,1.255,0,1.255,0,2,0.781673,0.658680,HHI is calculated over direct import suppliers only
2024,VEN,urea,13.624,601487.83,0,601474.206,2,0.875220,0.781580,HHI is calculated over direct import suppliers only
2024,VNM,urea,406928.616,563052.076,0,156123.46,17,0.369458,0.327687,HHI is calculated over direct import suppliers only
2024,WLF,urea,57.385,0,57.385,0,4,0.614446,0.524523,HHI is calculated over direct import suppliers only
2024,WSM,urea,55.917,0,55.917,0,2,0.713862,0.591474,HHI is calculated over direct import suppliers only
2024,YEM,urea,9148.129,0,9148.129,0,3,0.999997,0.999995,HHI is calculated over direct import suppliers only
2024,ZAF,urea,938026.643,80359.139,857667.504,0,27,0.312152,0.206800,HHI is calculated over direct import suppliers only
2024,ZMB,urea,285162.256,390.45,284771.806,0,22,0.234597,0.127069,HHI is calculated over direct import suppliers only
2024,ZWE,urea,72186.422,0,72186.422,0,9,0.476267,0.346524,HHI is calculated over direct import suppliers only
2024,ABW,vegetable_oils,1089.347,0,1089.347,0,7,0.335209,0.257182,HHI is calculated over direct import suppliers only
2024,AFG,vegetable_oils,251858.316,0.002,251858.314,0,7,0.828401,0.697250,HHI is calculated over direct import suppliers only
2024,AGO,vegetable_oils,228996.016,38.135,228957.881,0,25,0.402824,0.270116,HHI is calculated over direct import suppliers only
2024,AIA,vegetable_oils,2.339,0,2.339,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,ALB,vegetable_oils,31015.35,746.691,30268.659,0,20,0.337459,0.202407,HHI is calculated over direct import suppliers only
2024,AND,vegetable_oils,809.874,0.014,809.86,0,4,0.999756,0.999511,HHI is calculated over direct import suppliers only
2024,ARE,vegetable_oils,728012.029,573584.271,154427.758,0,48,0.555046,0.370243,HHI is calculated over direct import suppliers only
2024,ARG,vegetable_oils,24489.165,6650480.377,0,6625991.212,22,0.724435,0.538874,HHI is calculated over direct import suppliers only
2024,ARM,vegetable_oils,32769.726,0.859,32768.867,0,17,0.940651,0.885516,HHI is calculated over direct import suppliers only
2024,ASM,vegetable_oils,79.972,0,79.972,0,2,0.892462,0.808053,HHI is calculated over direct import suppliers only
2024,ATG,vegetable_oils,918.265,0,918.265,0,10,0.341357,0.231507,HHI is calculated over direct import suppliers only
2024,AUS,vegetable_oils,179602.522,199157.588,0,19555.066,56,0.707489,0.530395,HHI is calculated over direct import suppliers only
2024,AUT,vegetable_oils,292245.246,112223.979,180021.267,0,45,0.335476,0.163336,HHI is calculated over direct import suppliers only
2024,AZE,vegetable_oils,154238.588,4395.985,149842.603,0,17,0.497512,0.344664,HHI is calculated over direct import suppliers only
2024,BDI,vegetable_oils,1132.914,129.557,1003.357,0,4,0.624972,0.469246,HHI is calculated over direct import suppliers only
2024,BEL,vegetable_oils,1502529.563,733910.618,768618.945,0,77,0.557760,0.366818,HHI is calculated over direct import suppliers only
2024,BEN,vegetable_oils,29776.231,39366.754,0,9590.523,24,0.520095,0.353121,HHI is calculated over direct import suppliers only
2024,BES,vegetable_oils,88.648,0,88.648,0,4,0.713259,0.550353,HHI is calculated over direct import suppliers only
2024,BFA,vegetable_oils,82770.104,3.539,82766.565,0,19,0.741338,0.575258,HHI is calculated over direct import suppliers only
2024,BGD,vegetable_oils,2106750.625,8072.735,2098677.89,0,20,0.485653,0.321746,HHI is calculated over direct import suppliers only
2024,BGR,vegetable_oils,463759.431,561743.573,0,97984.142,45,0.660022,0.461089,HHI is calculated over direct import suppliers only
2024,BHR,vegetable_oils,44804.832,102.062,44702.77,0,43,0.343560,0.248031,HHI is calculated over direct import suppliers only
2024,BHS,vegetable_oils,2142.093,0,2142.093,0,12,0.974756,0.950547,HHI is calculated over direct import suppliers only
2024,BIH,vegetable_oils,67152.512,64303.229,2849.283,0,25,0.309820,0.225238,HHI is calculated over direct import suppliers only
2024,BLM,vegetable_oils,71.007,0,71.007,0,2,0.992339,0.984795,HHI is calculated over direct import suppliers only
2024,BLR,vegetable_oils,1736.347,505598.447,0,503862.1,12,0.935926,0.877350,HHI is calculated over direct import suppliers only
2024,BLZ,vegetable_oils,4841.829,3608.911,1232.918,0,11,0.707992,0.545146,HHI is calculated over direct import suppliers only
2024,BMU,vegetable_oils,587.421,0,587.421,0,7,0.950863,0.905586,HHI is calculated over direct import suppliers only
2024,BOL,vegetable_oils,3856.939,582732.732,0,578875.793,8,0.566331,0.498017,HHI is calculated over direct import suppliers only
2024,BRA,vegetable_oils,522106.495,1436994.681,0,914888.186,31,0.526602,0.338755,HHI is calculated over direct import suppliers only
2024,BRB,vegetable_oils,5063.803,1679.985,3383.818,0,21,0.474075,0.279221,HHI is calculated over direct import suppliers only
2024,BRN,vegetable_oils,6941.14,0,6941.14,0,7,0.678984,0.539158,HHI is calculated over direct import suppliers only
2024,BTN,vegetable_oils,9992.205,0,9992.205,0,2,0.996998,0.994013,HHI is calculated over direct import suppliers only
2024,BWA,vegetable_oils,28531.299,209.12,28322.179,0,5,0.975628,0.952378,HHI is calculated over direct import suppliers only
2024,CAF,vegetable_oils,13873.836,21,13852.836,0,16,0.354445,0.245984,HHI is calculated over direct import suppliers only
2024,CAN,vegetable_oils,667764.205,3709722.451,0,3041958.246,80,0.607341,0.426308,HHI is calculated over direct import suppliers only
2024,CCK,vegetable_oils,10.385,0,10.385,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,CHE,vegetable_oils,96524.818,19539.129,76985.689,0,72,0.147638,0.082451,HHI is calculated over direct import suppliers only
2024,CHL,vegetable_oils,404819.012,6265.619,398553.393,0,33,0.715859,0.529361,HHI is calculated over direct import suppliers only
2024,CHN,vegetable_oils,6996897.976,135854.191,6861043.785,0,47,0.349116,0.231980,HHI is calculated over direct import suppliers only
2024,CIV,vegetable_oils,83817.964,297354.532,0,213536.568,26,0.544287,0.408827,HHI is calculated over direct import suppliers only
2024,CMR,vegetable_oils,41621.18,1224.418,40396.762,0,19,0.560160,0.375838,HHI is calculated over direct import suppliers only
2024,COD,vegetable_oils,88350.663,6764.821,81585.842,0,21,0.358240,0.265648,HHI is calculated over direct import suppliers only
2024,COG,vegetable_oils,105513.738,2001.338,103512.4,0,18,0.750590,0.611902,HHI is calculated over direct import suppliers only
2024,COK,vegetable_oils,85.168,0.09,85.078,0,5,0.911199,0.833234,HHI is calculated over direct import suppliers only
2024,COL,vegetable_oils,483530.702,406424.2,77106.502,0,31,0.532783,0.338714,HHI is calculated over direct import suppliers only
2024,COM,vegetable_oils,5007.81,0,5007.81,0,11,0.442043,0.307769,HHI is calculated over direct import suppliers only
2024,CPV,vegetable_oils,5869.381,0.032,5869.349,0,6,0.788998,0.644804,HHI is calculated over direct import suppliers only
2024,CRI,vegetable_oils,23110.571,225772.799,0,202662.228,28,0.333369,0.189801,HHI is calculated over direct import suppliers only
2024,CUB,vegetable_oils,61214.856,0.005,61214.851,0,28,0.412610,0.243197,HHI is calculated over direct import suppliers only
2024,CUW,vegetable_oils,1024.65,493.368,531.282,0,14,0.384643,0.234381,HHI is calculated over direct import suppliers only
2024,CXR,vegetable_oils,7.38,0,7.38,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,CYM,vegetable_oils,277.884,0,277.884,0,7,0.815603,0.691339,HHI is calculated over direct import suppliers only
2024,CYP,vegetable_oils,46966.356,6028.186,40938.17,0,32,0.488774,0.299568,HHI is calculated over direct import suppliers only
2024,CZE,vegetable_oils,151063.141,415468.283,0,264405.142,38,0.340399,0.166825,HHI is calculated over direct import suppliers only
2024,DEU,vegetable_oils,1576826.542,1652420.401,0,75593.859,84,0.328279,0.148180,HHI is calculated over direct import suppliers only
2024,DJI,vegetable_oils,727874.019,0,727874.019,0,10,0.376620,0.332989,HHI is calculated over direct import suppliers only
2024,DMA,vegetable_oils,1650.676,0,1650.676,0,7,0.462636,0.316611,HHI is calculated over direct import suppliers only
2024,DNK,vegetable_oils,295170.587,210774.795,84395.792,0,50,0.260006,0.150878,HHI is calculated over direct import suppliers only
2024,DOM,vegetable_oils,290036.987,26289.791,263747.196,0,28,0.512295,0.310359,HHI is calculated over direct import suppliers only
2024,DZA,vegetable_oils,611099.486,5128.863,605970.623,0,17,0.383812,0.223928,HHI is calculated over direct import suppliers only
2024,ECU,vegetable_oils,217539.38,121474.587,96064.793,0,16,0.823243,0.689467,HHI is calculated over direct import suppliers only
2024,EGY,vegetable_oils,2044722.445,290621.375,1754101.07,0,33,0.381037,0.262598,HHI is calculated over direct import suppliers only
2024,ERI,vegetable_oils,9370.864,0,9370.864,0,9,0.583338,0.437090,HHI is calculated over direct import suppliers only
2024,ESP,vegetable_oils,2093627.311,780539.233,1313088.078,0,69,0.342128,0.168392,HHI is calculated over direct import suppliers only
2024,EST,vegetable_oils,384059.727,383395.33,664.397,0,37,0.667359,0.476094,HHI is calculated over direct import suppliers only
2024,ETH,vegetable_oils,9476.889,4.335,9472.554,0,11,0.463871,0.299059,HHI is calculated over direct import suppliers only
2024,FIN,vegetable_oils,42331.647,11154.454,31177.193,0,41,0.268397,0.172855,HHI is calculated over direct import suppliers only
2024,FJI,vegetable_oils,20542.704,215.981,20326.723,0,15,0.542209,0.377330,HHI is calculated over direct import suppliers only
2024,FLK,vegetable_oils,2.424,0,2.424,0,2,0.979373,0.959597,HHI is calculated over direct import suppliers only
2024,FRA,vegetable_oils,696441.074,1215772.52,0,519331.446,92,0.255851,0.153929,HHI is calculated over direct import suppliers only
2024,FSM,vegetable_oils,361.991,0,361.991,0,5,0.831120,0.715387,HHI is calculated over direct import suppliers only
2024,GAB,vegetable_oils,3083.445,102391.205,0,99307.76,11,0.688848,0.524890,HHI is calculated over direct import suppliers only
2024,GBR,vegetable_oils,951369.96,106786.069,844583.891,0,75,0.250178,0.141715,HHI is calculated over direct import suppliers only
2024,GEO,vegetable_oils,64988.843,5.789,64983.054,0,16,0.354538,0.285174,HHI is calculated over direct import suppliers only
2024,GHA,vegetable_oils,150143.808,33895.625,116248.183,0,23,0.527034,0.403665,HHI is calculated over direct import suppliers only
